,name,base_total,generation,img,type1,type2,is_starter,is_legendary,is_pseudo_legendary,is_fossil,against_normal,against_fighting,against_flying,against_poison,against_ground,against_rock,against_bug,against_ghost,against_steel,against_fire,against_water,against_grass,against_electric,against_psychic,against_ice,against_dragon,against_dark,against_fairy,is_rby,is_gsc,is_rse,is_frlg,is_dp,is_plat,is_hgss,is_bw,is_bw2,is_xy,is_oras,is_sm,is_usum,is_swsh,is_bdsp,is_sv
83,doduo,310,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/doduo.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False
84,dodrio,470,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dodrio.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False
85,seel,325,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/seel.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
86,dewgong,475,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dewgong.png,water,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
87,grimer,325,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/grimer.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,True,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True
88,muk,500,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/muk.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,True,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True
89,shellder,305,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/shellder.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True
90,cloyster,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/cloyster.png,water,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True
91,gastly,310,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/gastly.png,ghost,poison,0,0,0,0,0.0,0.0,1.0,0.25,2.0,1.0,0.25,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True
92,haunter,405,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/haunter.png,ghost,poison,0,0,0,0,0.0,0.0,1.0,0.25,2.0,1.0,0.25,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True
93,gengar,500,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/gengar.png,ghost,poison,0,0,0,0,0.0,0.0,1.0,0.25,2.0,1.0,0.25,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True
94,onix,385,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/onix.png,rock,ground,0,0,0,0,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,False
95,drowzee,328,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/drowzee.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
96,hypno,483,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/hypno.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
97,krabby,325,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/krabby.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
98,kingler,475,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingler.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
99,voltorb,330,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/voltorb.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
100,electrode,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrode.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
101,exeggcute,325,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggcute.png,grass,psychic,0,0,0,0,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
102,exeggutor,530,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggutor.png,grass,psychic,0,0,0,0,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
103,cubone,320,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/cubone.png,ground,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
104,marowak,425,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/marowak.png,ground,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
105,hitmonlee,455,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmonlee.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
106,hitmonchan,455,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmonchan.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
107,lickitung,385,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/lickitung.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False
108,koffing,340,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/koffing.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False
109,weezing,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/weezing.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False
110,rhyhorn,345,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhyhorn.png,ground,rock,0,0,0,0,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False
111,rhydon,485,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhydon.png,ground,rock,0,0,0,0,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False
112,chansey,450,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/chansey.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,True,True,True,False,False,False,False,True,True,False,True,True
113,tangela,435,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/tangela.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
114,kangaskhan,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/kangaskhan.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
115,horsea,295,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/horsea.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False
116,seadra,440,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/seadra.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False
117,goldeen,320,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/goldeen.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False
118,seaking,450,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/seaking.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False
119,staryu,340,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/staryu.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False
120,starmie,520,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/starmie.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False
121,mr. mime,460,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-mime.png,psychic,fairy,0,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False
122,scyther,500,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/scyther.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0,True,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True
123,jynx,455,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/jynx.png,ice,psychic,0,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
124,electabuzz,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/electabuzz.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False
125,magmar,495,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/magmar.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False
126,pinsir,500,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/pinsir.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False
127,tauros,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True
128,magikarp,200,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/magikarp.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True
129,gyarados,540,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/gyarados.png,water,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True
130,lapras,535,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/lapras.png,water,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,True,True,False,True,False,False,True,False,True,True,False,True,True,True,False,False
131,ditto,288,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/ditto.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,True,True,False,True,True,True,False,True
132,eevee,325,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/eevee.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True
133,vaporeon,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/vaporeon.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True
134,jolteon,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/jolteon.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True
135,flareon,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/flareon.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,True,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True
136,porygon,395,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False
137,omanyte,355,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/omanyte.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
138,omastar,495,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/omastar.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
139,kabuto,355,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/kabuto.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
140,kabutops,495,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/kabutops.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
141,aerodactyl,515,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/aerodactyl.png,rock,flying,0,0,0,1,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
142,snorlax,540,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/snorlax.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False
143,articuno,580,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/articuno.png,ice,flying,0,1,0,0,1.0,1.0,1.0,1.0,0.0,4.0,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
144,zapdos,580,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/zapdos.png,electric,flying,0,1,0,0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
145,moltres,580,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/moltres.png,fire,flying,0,1,0,0,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
146,dratini,300,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dratini.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True
147,dragonair,420,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragonair.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True
148,dragonite,600,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragonite.png,dragon,flying,0,0,1,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True
149,mewtwo,680,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/mewtwo.png,psychic,,0,1,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
150,mew,600,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/mew.png,psychic,,0,1,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
151,chikorita,318,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/chikorita.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
152,bayleef,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/bayleef.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
153,meganium,525,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/meganium.png,grass,,1,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
154,cyndaquil,309,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/cyndaquil.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
155,quilava,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/quilava.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
156,typhlosion,534,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/typhlosion.png,fire,,1,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
157,totodile,314,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/totodile.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
158,croconaw,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/croconaw.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
159,feraligatr,530,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/feraligatr.png,water,,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
160,sentret,215,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/sentret.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
161,furret,415,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/furret.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
162,hoothoot,262,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/hoothoot.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False
163,noctowl,452,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/noctowl.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False
164,ledyba,265,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ledyba.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
165,ledian,390,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ledian.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
166,spinarak,250,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/spinarak.png,bug,poison,0,0,0,0,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
167,ariados,400,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ariados.png,bug,poison,0,0,0,0,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
